START_DATE,ACRES_BURNED,LATITUDE,LONGITUDE,BURN_SEVERITY_CODE,SEVERITY_DESC,FBFM40_CODE,FBFM40_TITLE,BPS_CODE,BPS_NAME,TEMPERATURE,PRECIPITATION,WIND_SPEED,HUMIDITY,TEMPERATURE_7D_MAX,HUMIDITY_7D_MIN,WIND_SPEED_7D_MAX,PRECIPITATION_7D_SUM,VPD_7D_MEAN,VPD_7D_MAX,PRECIPITATION_30D_SUM,DAYS_SINCE_RAIN,ELEVATION,SLOPE,ASPECT_SIN,ASPECT_COS
1991-08-27,1173.0,42.01042718110346,-115.16826553948998,3.0,Moderate Burn Severity,122,GS2,1239,Inter-Mountain Basins Montane Sagebrush Steppe,21.130247116088867,0.0022201538085937,3.010468006134033,39.64689636230469,31.506256103515625,10.992454528808594,7.401924133300781,0.003328800201416,1.860809326171875,3.825508594512939,0.0353341102600097,11,1809.0,4.117101010893441,0.9377487607237037,-0.34731435582359377
1988-07-21,2630.0,42.231495244376646,-114.0746327193876,4.0,High Burn Severity,122,GS2,1219,Rocky Mountain Bigtooth Maple Ravine Woodland,21.166717529296875,0.0,2.278451681137085,27.247634887695312,34.156646728515625,13.986198425292969,5.245795726776123,0.0010185241699218,1.932326316833496,4.600724697113037,0.0133337974548339,30,1893.0,18.31075991366389,0.9896450520626189,0.14353630526099057
1999-11-06,3284.0,42.01770322841168,-114.14788908648728,1.0,Unburned/Underburned to Low Burn Severity,122,GS2,1090,Great Basin Xeric Mixed Sagebrush Shrubland,8.103228569030762,0.0,2.82378888130188,42.47237014770508,17.363922119140625,16.165515899658203,6.535892486572266,0.0,0.6371556520462036,1.6288926601409912,0.0026063919067382,30,1906.0,5.754737081601402,-0.9922778767136676,0.12403473458920852
2010-08-26,4008.0,42.07924912078225,-113.87640293229089,3.0,Moderate Burn Severity,102,GR2,1231,Great Basin Xeric Mixed Sagebrush Shrubland,17.56493377685547,0.0001430511474609,2.4119675159454346,30.255037307739254,33.368316650390625,7.323218822479248,6.303227424621582,0.0023746490478515,1.8265141248703003,4.675940990447998,0.0146937370300292,30,1954.0,12.583009273857183,-0.26879896781394547,-0.9631963013333043
2010-08-20,14067.0,42.061546719242784,-114.54410963666884,2.0,Low Burn Severity,142,SH2,1238,Inter-Mountain Basins Big Sagebrush Steppe,23.412548065185547,1.5735626220703125e-05,2.7389445304870605,20.522554397583008,34.325347900390625,4.688723087310791,5.525331020355225,1.621246337890625e-05,2.3233001232147217,5.070653915405273,0.0149455070495605,23,1754.0,4.247402629785072,0.11781773987828899,-0.993035236117013
1995-10-25,3730.0,42.057828852562544,-114.1077594544562,1.0,Unburned/Underburned to Low Burn Severity,122,GS2,1103,Inter-Mountain Basins Montane Sagebrush Steppe,2.002072334289551,0.0002503395080566,3.264965534210205,49.43086242675781,17.725738525390625,8.718932151794434,6.951140403747559,0.0003228187561035,0.5343202948570251,1.722559690475464,0.0092930793762207,30,1826.0,5.378965818475836,0.09292945160159695,0.9956726957313967
1992-08-21,9602.0,42.13650153479738,-114.12966430756109,3.0,Moderate Burn Severity,101,GR1,1235,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,23.690982818603516,0.0015029907226562,2.734921932220459,31.489429473876953,33.733551025390625,11.412105560302734,6.252532005310059,0.0043921470642089,2.0284807682037354,4.349896430969238,0.0053591728210449,30,1808.0,20.990949625773382,0.8796328365551915,0.47565331161873314
1987-09-18,5144.0,41.99914544518635,-114.33804633646302,2.0,Low Burn Severity,121,GS1,1239,Inter-Mountain Basins Montane Sagebrush Steppe,11.251863479614258,1.9073486328125e-06,2.6376419067382812,31.59622573852539,27.172515869140625,9.427453994750977,6.053547382354736,1.9550323486328125e-05,1.3225595951080322,3.263594150543213,0.0028166770935058,30,1881.0,4.265346570158737,0.23464053310389615,-0.972082208573287
2020-09-12,86896.0,42.224866934510096,-114.1990828095478,3.0,Moderate Burn Severity,123,GS3,1239,Inter-Mountain Basins Montane Sagebrush Steppe,15.020591735839844,0.0,2.5636332035064697,24.424022674560547,35.573883056640625,8.100764274597168,11.068556785583496,0.0029296875,1.7364253997802734,5.29302978515625,0.0152077674865722,30,2192.0,6.121721200092044,-0.8041761414663261,0.594391061083805
2012-08-06,5550.0,42.08400232169942,-113.14126275505004,2.0,Low Burn Severity,122,GS2,1239,Inter-Mountain Basins Montane Sagebrush Steppe,24.801416397094727,0.0006022453308105,2.0535449981689453,22.56114196777344,34.400054931640625,6.6433610916137695,5.126914978027344,0.0006237030029296,2.642632007598877,5.078824520111084,0.0301699638366699,13,2109.0,24.311076611857214,-0.04703928444059218,-0.9988930401796365
2012-08-29,1978.0,42.28449739581129,-113.55601595781648,2.0,Low Burn Severity,102,GR2,1239,Inter-Mountain Basins Montane Sagebrush Steppe,24.258298873901367,0.0011591911315917,2.62557601928711,26.42898941040039,33.911773681640625,9.085189819335938,5.243589401245117,0.0011601448059082,2.3285934925079346,4.772295951843262,0.016188621520996,19,1844.0,26.180699572367924,-0.5440943689461144,-0.8390240268795224
1986-08-08,1204.0,42.21489360101695,-113.4100675225008,2.0,Low Burn Severity,122,GS2,1231,Great Basin Xeric Mixed Sagebrush Shrubland,21.444046020507812,0.0058355331420898,1.428482174873352,44.73012924194336,31.471099853515625,17.06113624572754,3.2993860244750977,0.0071816444396972,1.6786222457885742,3.827821731567383,0.0719437599182128,11,1517.0,2.3631948066371224,0.9995411791453814,-0.030289126640769336
1987-09-03,1017.0,42.22896992522742,-113.4139894305936,2.0,Low Burn Severity,102,GR2,1238,Inter-Mountain Basins Big Sagebrush Steppe,21.622344970703125,0.0016951560974121,1.727016806602478,26.058025360107425,32.198394775390625,7.054701328277588,4.789375305175781,0.0016970634460449,1.9840823411941528,4.364100456237793,0.0269346237182617,19,1509.0,2.950346447313914,0.38805700005813265,0.9216353751380654
1996-08-26,12144.0,42.29151814202506,-113.56085825526893,2.0,Low Burn Severity,101,GR1,1231,Great Basin Xeric Mixed Sagebrush Shrubland,23.264801025390625,0.0020403861999511,1.6552414894104004,19.708864212036133,33.239166259765625,7.4082722663879395,4.284858226776123,0.0020403861999511,2.2497658729553223,4.615386486053467,0.008915901184082,30,2079.0,8.97271549385989,0.3958293475717752,0.9183240863665195
1999-08-05,1504.0,42.125874419156546,-113.41442216536004,,,122,GS2,1238,Inter-Mountain Basins Big Sagebrush Steppe,23.00264358520508,0.0021138191223144,1.516714096069336,36.8399543762207,33.553375244140625,12.52096939086914,4.345171928405762,0.0024905204772949,2.0434489250183105,4.441688537597656,0.0070862770080566,30,1582.0,2.009636951161764,0.07124704998790979,0.997458699830735
1999-10-15,1012.0,42.194582904133,-113.16375885943998,3.0,Moderate Burn Severity,123,GS3,1245,Rocky Mountain Montane Riparian Systems,13.83583927154541,0.0,2.2668750286102295,28.93591690063477,25.260650634765625,12.220223426818848,6.103429317474365,0.0,1.250876545906067,2.749894618988037,0.0017833709716796,30,1957.0,9.994490594920892,0.8511708697239899,-0.5248887029964606
